index,TID,breadcrumb,category_name,property_type,building_size,land_size,preferred_size,open_date,listing_agency,price,location_number,location_type,location_name,address,address_1,city,state,zip_code,phone,latitude,longitude,product_depth,bedroom_count,bathroom_count,parking_count,RunDate
353,1351341,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,881m²,881m²,,Raine & Horne - Darwin,"Offers over $405,000",139329847,Buy,"Offers over $405,000","9 Staghorn Court, Moulden, NT 0830",9 Staghorn Court,Moulden,NT,830,08 8941 8941,,,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
354,1351342,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,189m²,641m²,641m²,,Elders Real Estate - Palmerston,"PRICE GUIDE $545,000",139328787,Buy,"PRICE GUIDE $545,000","4 Buckingham Street, Gunn, NT 0832",4 Buckingham Street,Gunn,NT,832,08 8931 5000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
355,1351343,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,300m²,300m²,,Sale By Home Owner - Australia,"$420,000",139328583,Buy,"$420,000",,,Humpty Doo,NT,836,1300 609 392,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
356,1351344,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,630m²,630m²,,Nick Mousellis Real Estate - Eview Group Member,Auction - Wednesday 15th June 2022 at 5.30pm,139327983,Buy,Auction - Wednesday 15th June 2022 at 5.30pm,"16 Delacruz Street, Durack, NT 0830",16 Delacruz Street,Durack,NT,830,0411724000,,,premiere,6.0,3.0,2.0,2022-05-27 15:54:05
357,1351345,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,400m²,2.02ha,2.02ha,Under offer,Real Value Properties NT - Northern Territory,"OFFERS OVER $690,000",139327067,Buy,"OFFERS OVER $690,000","345 Sunter Road, Herbert, NT 0836",345 Sunter Road,Herbert,NT,836,08 8983 1888,,,premiere,5.0,2.0,12.0,2022-05-27 15:54:05
358,1351346,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,713m²,713m²,Under offer,Professionals - DARWIN CITY,New to Market,139326799,Buy,New to Market,"74 Damabila, Lyons, NT 0810",74 Damabila,Lyons,NT,810,08 8941 8289,,,premiere,5.0,2.0,4.0,2022-05-27 15:54:05
359,1351347,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,"1,050m²","1,050m²",,Elders Real Estate - Darwin,"PRICE GUIDE $1,200,000",139325515,Buy,"PRICE GUIDE $1,200,000","18 Eugenia Street, Nightcliff, NT 0810",18 Eugenia Street,Nightcliff,NT,810,08 8946 0500,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
360,1351348,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central - DARWIN CITY,Openn Negotiation,139324499,Buy,Openn Negotiation,"6 Nadpur Street, Ludmilla, NT 0820",6 Nadpur Street,Ludmilla,NT,820,08 8943 3000,,,premiere,5.0,2.0,2.0,2022-05-27 15:54:05
361,1351349,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central - DARWIN CITY,Auction,139324479,Buy,Auction,"9 Anson Court, Leanyer, NT 0812",9 Anson Court,Leanyer,NT,812,08 8943 3000,,,premiere,5.0,3.0,4.0,2022-05-27 15:54:05
362,1351350,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,243m²,840m²,840m²,,Elders Real Estate - Palmerston,"PRICE GUIDE $510,000",139323731,Buy,"PRICE GUIDE $510,000","21 Stint Court, Bakewell, NT 0832",21 Stint Court,Bakewell,NT,832,08 8931 5000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
363,1351351,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,160m²,831m²,831m²,Under offer,Elders Real Estate - Palmerston,UNDER CONTRACT,139323543,Buy,UNDER CONTRACT,"28 Broadarrow Circuit, Woodroffe, NT 0830",28 Broadarrow Circuit,Woodroffe,NT,830,08 8931 5000,,,premiere,3.0,1.0,4.0,2022-05-27 15:54:05
364,1351352,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,302m²,302m²,,Raine & Horne - Darwin,"Offers Over $750,000",139323219,Buy,"Offers Over $750,000","1/24 Philip Street, Fannie Bay, NT 0820",1/24 Philip Street,Fannie Bay,NT,820,08 8941 8941,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
365,1351353,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,286m²,286m²,Under offer,Elders Real Estate - Darwin,UNDER OFFER,139322707,Buy,UNDER OFFER,"2/17 Hakea Street, Nightcliff, NT 0810",2/17 Hakea Street,Nightcliff,NT,810,08 8946 0500,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
366,1351354,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,62m²,,62m²,,Nick Mousellis Real Estate - Eview Group Member,"$337,500",139319539,Buy,"$337,500","1706/43B Knuckey Street, Darwin City, NT 0800",1706/43B Knuckey Street,Darwin City,NT,800,0411724000,,,premiere,1.0,1.0,0.0,2022-05-27 15:54:05
367,1351355,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Elders Real Estate - Darwin,FASTRAK,139319111,Buy,FASTRAK,"63/21 Cavenagh Street, Darwin City, NT 0800",63/21 Cavenagh Street,Darwin City,NT,800,08 8946 0500,,,premiere,1.0,1.0,0.0,2022-05-27 15:54:05
368,1351356,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,138m²,,138m²,,Call2View Real Estate - Palmerston,"$439,000",139318927,Buy,"$439,000","24/8 Knuckey Street, Darwin City, NT 0800",24/8 Knuckey Street,Darwin City,NT,800,08 8932 8858,,,premiere,2.0,2.0,1.0,2022-05-27 15:54:05
369,1351357,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,139317639,Buy,UNDER CONTRACT,"6 Mullen Place, Alawa, NT 0810",6 Mullen Place,Alawa,NT,810,08 8943 3000,,,premiere,4.0,2.0,3.0,2022-05-27 15:54:05
370,1351358,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,81m²,,81m²,,Knight Frank (NT) - Darwin,"Offers over $299,000",139317155,Buy,"Offers over $299,000","5/3 Banyan Street, Fannie Bay, NT 0820",5/3 Banyan Street,Fannie Bay,NT,820,08 8982 2500,,,premiere,2.0,1.0,0.0,2022-05-27 15:54:05
371,1351359,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,375m²,375m²,Under offer,Elders Real Estate - Darwin,"PRICE GUIDE $490,000",139316963,Buy,"PRICE GUIDE $490,000","1/81 Crosby Street, Zuccoli, NT 0832",1/81 Crosby Street,Zuccoli,NT,832,08 8946 0500,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
372,1351360,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,817m²,817m²,,Real Estate Central - DARWIN CITY,"$649,000",139316855,Buy,"$649,000","15 Tasman Circuit, Wagaman, NT 0810",15 Tasman Circuit,Wagaman,NT,810,08 8943 3000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
373,1351361,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,804m²,804m²,,United Realty NT - Parap,Auction on site,139314251,Buy,Auction on site,"34 Stoddart Dr, Bayview, NT 0820",34 Stoddart Dr,Bayview,NT,820,08 8981 2666,,,premiere,4.0,2.0,4.0,2022-05-27 15:54:05
374,1351362,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Knight Frank (NT) - Darwin,Auction 8th June on site,139313995,Buy,Auction 8th June on site,"8/60 East Point Road, Fannie Bay, NT 0820",8/60 East Point Road,Fannie Bay,NT,820,08 8982 2500,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
375,1351363,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,Under offer,Real Estate Central Projects - Darwin,UNDER CONTRACT,139313595,Buy,UNDER CONTRACT,"8/12 Dashwood Place, Darwin City, NT 0800",8/12 Dashwood Place,Darwin City,NT,800,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
376,1351364,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,141m²,2.02ha,2.02ha,Under offer,Piening Property Sales - COOLALINGA,Under  Contract,139312991,Buy,Under  Contract,"6 Valencia Road, Girraween, NT 0836",6 Valencia Road,Girraween,NT,836,0429826650,,,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
377,1351365,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,155m²,,155m²,,All Real Estate NT,"Offers Over $440,000",139312507,Buy,"Offers Over $440,000","2/24 Harry Chan Avenue, Darwin City, NT 0800",2/24 Harry Chan Avenue,Darwin City,NT,800,0419 592 414,,,midtier,2.0,2.0,2.0,2022-05-27 15:54:05
378,1351366,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,977m²,977m²,,Ray White City (NT) -    ,Expressions of Interest,203317435,Buy,Expressions of Interest,"Lot 1103B Gardens Road, The Gardens, NT 0820",Lot 1103B Gardens Road,The Gardens,NT,820,08 8943 3500,,,premiere,,,,2022-05-27 15:54:05
379,1351367,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,244m²,244m²,,First National Real Estate O'Donoghues - Darwin,"$320,000",139312015,Buy,"$320,000","1/119 Old McMillans Road, Millner, NT 0810",1/119 Old McMillans Road,Millner,NT,810,08 8942 8942,,,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
380,1351368,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central Projects - Darwin,"Current Bid $490,000",139309519,Buy,"Current Bid $490,000","40 Flametree Circuit, Rosebery, NT 0832",40 Flametree Circuit,Rosebery,NT,832,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
381,1351369,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Real Estate Central Projects - Darwin,UNDER CONTRACT,139309431,Buy,UNDER CONTRACT,"96 Follington Street, Zuccoli, NT 0832",96 Follington Street,Zuccoli,NT,832,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
382,1351370,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,,,,Real Estate Central - DARWIN CITY,"$489,000",139309071,Buy,"$489,000","1/11 Deane Crescent, Rosebery, NT 0832",1/11 Deane Crescent,Rosebery,NT,832,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
383,1351371,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central Projects - Darwin,"$665,000",139308527,Buy,"$665,000","62 Canegrass Circuit, Zuccoli, NT 0832",62 Canegrass Circuit,Zuccoli,NT,832,08 8943 3000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
384,1351372,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,"1,100m²","1,100m²",,North Property NT - STUART PARK,AUCTION - Bids from $630K,139308355,Buy,AUCTION - Bids from $630K,"34 Ross Smith Avenue, Parap, NT 0820",34 Ross Smith Avenue,Parap,NT,820,08 898 11088 ,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
385,1351373,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,2.01ha,2.01ha,,Elders Real Estate - Palmerston,"$290,000",203316907,Buy,"$290,000","169 Thomas Road, Humpty Doo, NT 0836",169 Thomas Road,Humpty Doo,NT,836,08 8931 5000,,,premiere,,,,2022-05-27 15:54:05
386,1351374,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,122m²,122m²,,Elders Real Estate - Palmerston,"PRICE GUIDE $298,000",139304907,Buy,"PRICE GUIDE $298,000","5/11 Negri Street, Bakewell, NT 0832",5/11 Negri Street,Bakewell,NT,832,08 8931 5000,,,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
387,1351375,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,252m²,252m²,,Elders Real Estate - Darwin,FASTRAK,139303955,Buy,FASTRAK,"1/8 Antonios Court, Tiwi, NT 0810",1/8 Antonios Court,Tiwi,NT,810,08 8946 0500,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
388,1351376,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,766m²,766m²,,Knight Frank (NT) - Darwin,"$660,000",139303919,Buy,"$660,000","8 William Street, Farrar, NT 0830",8 William Street,Farrar,NT,830,08 8982 2500,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
389,1351377,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,699m²,699m²,,Elders Real Estate - Darwin,"PRICE GUIDE $690,000",139301931,Buy,"PRICE GUIDE $690,000","21 Tasman Circuit, Wagaman, NT 0810",21 Tasman Circuit,Wagaman,NT,810,08 8946 0500,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
390,1351378,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,480m²,480m²,,Elders Real Estate - Palmerston,"PRICE GUIDE $590,000",139301143,Buy,"PRICE GUIDE $590,000","7 Camfield Street, Gunn, NT 0832",7 Camfield Street,Gunn,NT,832,08 8931 5000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
391,1351379,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central Projects - Darwin,"Current Bid - $510,000",136402774,Buy,"Current Bid - $510,000","23 Banksia Street, Zuccoli, NT 0832",23 Banksia Street,Zuccoli,NT,832,08 8943 3000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
392,1351380,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,818m²,818m²,,David Booth Real Estate Pty Ltd - Darwin,"$400,000",203315019,Buy,"$400,000","Lot 3242, 2 Bridgland Ct, Driver, NT 0830","Lot 3242, 2 Bridgland Ct",Driver,NT,830,0418 892 861,,,midtier,,,,2022-05-27 15:54:05
393,1351381,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,For Sale By Owner                                                                                   ,"Offers above $420,000",139300435,Buy,"Offers above $420,000","2/73d Ruddick Circuit, Stuart Park, NT 0820",2/73d Ruddick Circuit,Stuart Park,NT,820,1300 114 970,,,standard,2.0,2.0,2.0,2022-05-27 15:54:05
394,1351382,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,114m²,,114m²,,Professionals - DARWIN CITY,"$640,000",139299807,Buy,"$640,000","116/19B Kitchener Drive, Darwin City, NT 0800",116/19B Kitchener Drive,Darwin City,NT,800,08 8941 8289,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
395,1351383,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,304m²,304m²,,Call2View Real Estate - Palmerston,"$320,000",139298959,Buy,"$320,000","2/32 Rosetta Street, Gray, NT 0830",2/32 Rosetta Street,Gray,NT,830,08 8932 8858,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
396,1351384,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,817m²,817m²,,Call2View Real Estate - Palmerston,"$695,000",139298955,Buy,"$695,000","80 Lakeside Drive, Alawa, NT 0810",80 Lakeside Drive,Alawa,NT,810,08 8932 8858,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
397,1351385,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Real Estate Central - DARWIN CITY,Openn Negotiation,139298643,Buy,Openn Negotiation,"15/73D Ruddick Circuit, Stuart Park, NT 0820",15/73D Ruddick Circuit,Stuart Park,NT,820,08 8943 3000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
398,1351386,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,817m²,817m²,Under offer,Elders Real Estate - Darwin,UNDER CONTRACT,139298639,Buy,UNDER CONTRACT,"28 Union Terrace, Anula, NT 0812",28 Union Terrace,Anula,NT,812,08 8946 0500,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
399,1351387,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Cate Killiner Real Estate - Woolner,"$275,000",139293471,Buy,"$275,000","1/26 Nudl Street, Stuart Park, NT 0820",1/26 Nudl Street,Stuart Park,NT,820,08 8942 2283,,,standard,1.0,1.0,1.0,2022-05-27 15:54:05
400,1351388,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,UpNext Real Estate - DARWIN,"Offers over $285,000",139289623,Buy,"Offers over $285,000","3/14 Hickory Street, Nightcliff, NT 0810",3/14 Hickory Street,Nightcliff,NT,810,08 8941 1970,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
401,1351389,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,842m²,842m²,,All About Real Estate NT - DARWIN CITY,"Offers over $660,000 considered",136645606,Buy,"Offers over $660,000 considered","14 Plover Street, Wulagi, NT 0812",14 Plover Street,Wulagi,NT,812,0438 404 848,,,premiere,3.0,1.0,4.0,2022-05-27 15:54:05
402,1351390,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Real Estate NT by George Pikos - FANNIE BAY,"$435,000",130650546,Buy,"$435,000","10/10 Duke St, Stuart Park, NT 0820",10/10 Duke St,Stuart Park,NT,820,08 8941 9959,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
403,1351391,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,2.04ha,2.04ha,,Smith Real Estate NT,"$685,000 ONO",139289359,Buy,"$685,000 ONO","1040 Stuart Highway, Bees Creek, NT 0822",1040 Stuart Highway,Bees Creek,NT,822,0417272077,,,premiere,4.0,2.0,4.0,2022-05-27 15:54:05
404,1351392,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,273m²,1ha,1ha,,Call2View Real Estate - Palmerston,"$950,000",139287887,Buy,"$950,000","36 Friarbird Crescent, Howard Springs, NT 0835",36 Friarbird Crescent,Howard Springs,NT,835,08 8932 8858,,,premiere,4.0,2.0,7.0,2022-05-27 15:54:05
405,1351393,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,93m²,,,Knight Frank (NT) - Darwin,"$500,000",139287567,Buy,"$500,000","126/19 Kitchener Drive, Darwin City, NT 0800",126/19 Kitchener Drive,Darwin City,NT,800,08 8982 2500,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
406,1351394,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,810m²,810m²,,For Sale By Owner                                                                                   ,"$498,000",139286595,Buy,"$498,000","14 Wiesener Ct, Woodroffe, NT 0830",14 Wiesener Ct,Woodroffe,NT,830,1300 114 970,,,standard,3.0,2.0,5.0,2022-05-27 15:54:05
407,1351395,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central Projects - Darwin,"Current Bid $740,000",139285131,Buy,"Current Bid $740,000","210 Doxas Road, Humpty Doo, NT 0836",210 Doxas Road,Humpty Doo,NT,836,08 8943 3000,,,premiere,6.0,4.0,10.0,2022-05-27 15:54:05
408,1351396,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,278m²,278m²,Under offer,Call2View Real Estate - Palmerston,"$450,000",139282191,Buy,"$450,000","1/30 Antonino Drive, Rosebery, NT 0832",1/30 Antonino Drive,Rosebery,NT,832,08 8932 8858,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
409,1351397,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,820m²,820m²,,Freedom Property - Australia,"OFFERS OVER $700,000",139281335,Buy,"OFFERS OVER $700,000","32 Bowrey Crescent, Farrar, NT 0830",32 Bowrey Crescent,Farrar,NT,830,07 3999 8324,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
410,1351398,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,53m²,53m²,,Absolute Real Estate NT - Darwin,"$305,000 +",139278451,Buy,"$305,000 +","613/6 Carey Street, Darwin City, NT 0800",613/6 Carey Street,Darwin City,NT,800,08 8930 6600,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
411,1351399,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Absolute Real Estate NT - Darwin,"$295,000 +",139278075,Buy,"$295,000 +","313/6 Carey Street, Darwin City, NT 0800",313/6 Carey Street,Darwin City,NT,800,08 8930 6600,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
412,1351400,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,340m²,340m²,340m²,Under offer,Colliers International - Darwin,"$795,000",139277147,Buy,"$795,000","35/24 Harry Chan Avenue, Darwin City, NT 0800",35/24 Harry Chan Avenue,Darwin City,NT,800,08 8997 0888,,,premiere,3.0,3.0,4.0,2022-05-27 15:54:05
413,1351401,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Go Wise - WOOLNER,"$425,000",139276935,Buy,"$425,000","8/18 Gotheburg Crescent, Stuart Park, NT 0820",8/18 Gotheburg Crescent,Stuart Park,NT,820,08 8942 1200,,,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
414,1351402,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,196m²,982m²,982m²,,Raine & Horne - Darwin,"Price Guide: $700,000 - $720,000",139276923,Buy,"Price Guide: $700,000 - $720,000","13 Damascene Crescent, Bellamack, NT 0832",13 Damascene Crescent,Bellamack,NT,832,08 8941 8941,,,premiere,4.0,2.0,4.0,2022-05-27 15:54:05
415,1351403,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Freedom Property - Australia,"$485,000",139276803,Buy,"$485,000","8 Harrison Circuit, Woodroffe, NT 0830",8 Harrison Circuit,Woodroffe,NT,830,07 3999 8324,,,premiere,3.0,2.0,4.0,2022-05-27 15:54:05
416,1351404,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,303m²,832m²,832m²,Under offer,Elders Real Estate - Palmerston,UNDER CONTRACT,139276731,Buy,UNDER CONTRACT,"10 Camfield Street, Gunn, NT 0832",10 Camfield Street,Gunn,NT,832,08 8931 5000,,,premiere,4.0,2.0,3.0,2022-05-27 15:54:05
417,1351405,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,824m²,824m²,,North Property NT - STUART PARK,"$649,000",139274403,Buy,"$649,000","12 Macassar Street, Wagaman, NT 0810",12 Macassar Street,Wagaman,NT,810,08 898 11088 ,,,premiere,3.0,3.0,2.0,2022-05-27 15:54:05
418,1351406,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,246m²,624m²,624m²,,Acacia Realty - NOONAMAH,"$665,000 ONO",139274295,Buy,"$665,000 ONO","19 Catt Crescent, Farrar, NT 0830",19 Catt Crescent,Farrar,NT,830,0409 768 420,,,premiere,4.0,2.0,4.0,2022-05-27 15:54:05
419,1351407,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,859m²,859m²,,HERON PROPERTY - DARWIN,Auction ON SITE,139273703,Buy,Auction ON SITE,"9 Exmouth Court, Leanyer, NT 0812",9 Exmouth Court,Leanyer,NT,812,08 8992 9980,,,premiere,5.0,3.0,2.0,2022-05-27 15:54:05
420,1351408,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Property Shop - Darwin,"$215,000",139273615,Buy,"$215,000","12/165 McMillans Road, Millner, NT 0810",12/165 McMillans Road,Millner,NT,810,08 8981 5000,,,feature,2.0,1.0,1.0,2022-05-27 15:54:05
421,1351409,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,766m²,766m²,Under offer,Elders Real Estate - Palmerston,UNDER CONTRACT,139272883,Buy,UNDER CONTRACT,"68 Freshwater Road, Jingili, NT 0810",68 Freshwater Road,Jingili,NT,810,08 8931 5000,,,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
